18:16, Friday, January 18, 2019
Study name:Static 2 Square Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
163  ,-1.89292e-006  ,6.25494e-007  ,6.23296e-007  ,2.68172e-009  ,1.11084e-008  ,-5.50795e-011
164  ,-3.18391e-006  ,1.07863e-006  ,1.02163e-006  ,-1.47209e-009  ,-4.05239e-008  ,-6.70939e-009
165  ,-3.18671e-006  ,1.08307e-006  ,9.78163e-007  ,8.73361e-009  ,-9.55595e-008  ,3.11447e-008
166  ,-3.19576e-006  ,1.07453e-006  ,1.02854e-006  ,-3.96220e-009  ,5.46871e-008  ,3.91544e-009
167  ,-3.19505e-006  ,1.04901e-006  ,1.05752e-006  ,5.00939e-009  ,6.12888e-009  ,2.87960e-009
168  ,-3.17076e-006  ,1.09493e-006  ,9.64124e-007  ,-1.80664e-008  ,1.54586e-007  ,1.70871e-008
169  ,1.21642e-008  ,5.87651e-009  ,-2.42360e-008  ,-1.06931e-008  ,5.57418e-008  ,1.38478e-008
170  ,-3.14148e-006  ,1.07311e-006  ,9.70010e-007  ,9.13579e-009  ,1.64945e-008  ,-1.17460e-008
171  ,-3.17648e-006  ,1.05899e-006  ,1.04044e-006  ,-1.08647e-008  ,-1.57633e-008  ,-3.23319e-009
172  ,-3.19390e-006  ,1.05423e-006  ,1.05419e-006  ,1.22956e-009  ,9.06466e-009  ,-2.80677e-011
173  ,-3.19111e-006  ,1.05316e-006  ,1.05293e-006  ,-9.85958e-010  ,4.14724e-009  ,3.94810e-011
174  ,-3.18209e-006  ,1.05026e-006  ,1.05081e-006  ,-3.38513e-011  ,6.83913e-009  ,2.05863e-010
175  ,-3.18630e-006  ,1.05120e-006  ,1.05172e-006  ,-1.21329e-009  ,7.43359e-009  ,1.84061e-011
176  ,1.26409e-008  ,7.26736e-009  ,-3.26559e-008  ,-3.65749e-009  ,-2.14418e-008  ,-4.52643e-009
177  ,2.03923e-008  ,9.81710e-009  ,-4.91972e-008  ,1.75364e-008  ,1.25430e-008  ,-3.80399e-009
178  ,1.51122e-008  ,7.51930e-008  ,-1.59778e-007  ,-1.13352e-008  ,1.66235e-007  ,-2.60529e-011
179  ,-8.92869e-008  ,5.58736e-008  ,1.11025e-008  ,1.62928e-008  ,-2.76960e-008  ,-6.24160e-008
180  ,-9.15058e-008  ,1.76630e-007  ,-2.29799e-007  ,2.52853e-008  ,3.71486e-007  ,-1.59797e-009
181  ,-2.27440e-007  ,1.17412e-007  ,-8.89527e-008  ,4.56991e-008  ,6.17296e-007  ,4.63791e-009
182  ,-5.36052e-007  ,1.83480e-007  ,-5.98269e-008  ,-7.81490e-008  ,7.84072e-007  ,6.96198e-009
183  ,-2.95627e-007  ,1.72703e-007  ,-8.59604e-008  ,3.47447e-008  ,6.27311e-007  ,-1.79001e-008
184  ,-3.19333e-006  ,1.05372e-006  ,1.05380e-006  ,-3.50309e-011  ,-1.74251e-010  ,-1.16292e-011
185  ,-3.19370e-006  ,1.05403e-006  ,1.05376e-006  ,4.82629e-010  ,3.60898e-010  ,-1.45993e-010
186  ,-3.19184e-006  ,1.05314e-006  ,1.05325e-006  ,-3.18870e-010  ,-6.33552e-010  ,3.11847e-010
187  ,-3.19212e-006  ,1.05333e-006  ,1.05365e-006  ,-3.78306e-010  ,-1.93731e-012  ,-2.69953e-010
188  ,-3.05370e-009  ,-2.98333e-009  ,9.21280e-009  ,-3.18054e-011  ,-8.31168e-010  ,-2.00059e-010
189  ,-3.19246e-006  ,1.05383e-006  ,1.05341e-006  ,1.83873e-010  ,9.09586e-010  ,1.71540e-010
