18:29, Friday, January 18, 2019
Study name:Static 3 Square Torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
162  ,6.32792e-004  ,-1.92875e-004  ,-2.15057e-004  ,-2.94865e-004  ,-2.16803e-006  ,-5.03672e-006
163  ,-1.86724e-003  ,5.65927e-004  ,6.41238e-004  ,8.47794e-004  ,1.51315e-005  ,-3.10717e-006
164  ,6.94073e-004  ,-2.19030e-004  ,-2.34393e-004  ,-2.72584e-004  ,-1.55897e-006  ,8.64622e-006
165  ,2.02401e-003  ,-6.28406e-004  ,-6.86334e-004  ,-7.58752e-004  ,1.88075e-005  ,-7.13487e-006
166  ,-6.38138e-004  ,1.97573e-004  ,2.16611e-004  ,2.35715e-004  ,-2.21603e-006  ,-2.92050e-006
167  ,2.26706e-005  ,-1.17332e-005  ,-5.09378e-006  ,-2.09403e-005  ,1.49930e-006  ,1.41136e-007
168  ,-6.50479e-004  ,1.96854e-004  ,2.19371e-004  ,2.17055e-004  ,1.25217e-005  ,2.87549e-006
169  ,1.23543e-005  ,-1.99269e-006  ,7.45683e-006  ,-2.12744e-005  ,-4.08442e-006  ,-2.51483e-005
170  ,2.01724e-003  ,-6.40120e-004  ,-6.71427e-004  ,-7.64800e-004  ,5.63333e-006  ,4.40483e-006
171  ,-6.37336e-004  ,2.00657e-004  ,2.12394e-004  ,2.29724e-004  ,-7.41991e-006  ,3.68484e-006
172  ,7.73666e-004  ,-2.54682e-004  ,-2.53086e-004  ,-1.08794e-004  ,-5.73915e-007  ,9.37970e-007
173  ,2.24985e-003  ,-7.42440e-004  ,-7.43358e-004  ,-2.90436e-004  ,1.24722e-006  ,-4.55810e-006
174  ,-7.58189e-004  ,2.45571e-004  ,2.50068e-004  ,7.55568e-005  ,1.46857e-006  ,2.76280e-006
175  ,-2.24308e-003  ,7.32965e-004  ,7.44350e-004  ,2.84604e-004  ,-2.46031e-006  ,-2.51611e-006
176  ,-1.86179e-005  ,2.79898e-005  ,-4.51538e-005  ,-3.80527e-005  ,8.75852e-005  ,2.41172e-005
177  ,2.06087e-005  ,-2.10698e-005  ,3.95496e-005  ,-1.97525e-005  ,-8.28686e-005  ,-3.87721e-005
178  ,-6.59035e-005  ,5.33035e-005  ,-2.38680e-005  ,2.49482e-006  ,1.22462e-004  ,-1.02371e-004
179  ,-4.67457e-005  ,3.01627e-005  ,4.16653e-006  ,-1.24166e-004  ,-2.62182e-005  ,1.88667e-004
180  ,4.24140e-005  ,-3.17864e-007  ,1.75349e-005  ,-7.06174e-005  ,-1.27597e-004  ,-2.35960e-004
181  ,-1.28742e-004  ,3.09514e-005  ,1.18228e-005  ,-7.28111e-005  ,1.26875e-004  ,-9.87554e-005
182  ,-2.69134e-004  ,1.23620e-004  ,-9.05386e-006  ,8.95001e-005  ,1.26528e-004  ,-1.09019e-004
183  ,3.85536e-004  ,-1.71336e-004  ,1.32980e-005  ,-7.01820e-005  ,-1.94600e-004  ,-3.27071e-005
184  ,5.14345e-004  ,-1.23964e-004  ,-1.88560e-004  ,-4.29609e-004  ,-5.58493e-006  ,1.94416e-006
185  ,-4.93462e-004  ,1.26447e-004  ,1.80216e-004  ,3.74272e-004  ,5.95659e-006  ,-9.71394e-006
186  ,1.01642e-003  ,-2.62297e-004  ,-3.72408e-004  ,-7.93508e-004  ,2.12964e-007  ,-2.16800e-007
187  ,5.14609e-004  ,-1.30884e-004  ,-1.90469e-004  ,-4.00735e-004  ,-3.51548e-006  ,3.04981e-006
188  ,2.54210e-006  ,2.53157e-006  ,-7.64212e-006  ,1.24873e-008  ,-6.25108e-007  ,1.72053e-007
189  ,-4.93458e-004  ,1.31027e-004  ,1.81908e-004  ,3.58484e-004  ,-3.01215e-006  ,5.04147e-006
190  ,-9.61461e-005  ,-2.77664e-006  ,4.85695e-005  ,1.74669e-004  ,-2.27576e-006  ,-9.38525e-007
191  ,-1.12712e-004  ,-6.11506e-006  ,5.82599e-005  ,2.11402e-004  ,-2.63198e-006  ,5.92372e-007
192  ,7.67405e-005  ,1.00809e-005  ,-4.22381e-005  ,-1.62220e-004  ,-2.42654e-006  ,-8.43120e-008
193  ,1.54908e-005  ,1.55279e-005  ,-4.69231e-005  ,-5.16540e-008  ,-5.16175e-006  ,9.03707e-007
194  ,-1.98908e-004  ,-1.26149e-005  ,1.04261e-004  ,3.76268e-004  ,-3.63283e-006  ,4.46039e-007
195  ,-3.03301e-004  ,-2.10160e-005  ,1.57280e-004  ,5.85044e-004  ,-8.46554e-007  ,3.20879e-006
196  ,-2.20711e-004  ,1.34014e-005  ,1.00970e-004  ,3.35714e-004  ,6.67680e-006  ,9.18299e-007
197  ,6.91234e-004  ,-4.21955e-005  ,-3.21054e-004  ,-1.04955e-003  ,-1.85710e-005  ,3.76755e-005
198  ,-2.37384e-004  ,2.51979e-005  ,1.04643e-004  ,3.33478e-004  ,1.58471e-005  ,4.89173e-006
199  ,2.31611e-004  ,-1.07484e-005  ,-1.08494e-004  ,-3.59854e-004  ,-5.20173e-006  ,1.44035e-006
200  ,4.60062e-004  ,-3.77734e-005  ,-2.09656e-004  ,-6.91280e-004  ,-1.20574e-005  ,1.40047e-005
201  ,2.37638e-004  ,-1.99246e-005  ,-1.09130e-004  ,-3.54964e-004  ,-5.55432e-006  ,1.68467e-005
202  ,-2.24185e-004  ,2.46216e-005  ,9.40185e-005  ,3.22410e-004  ,2.55659e-005  ,2.20172e-005
203  ,-2.07639e-004  ,1.52762e-006  ,1.06412e-004  ,3.31589e-004  ,2.53083e-005  ,8.05277e-006
204  ,1.79597e-006  ,-1.20585e-006  ,-3.90099e-006  ,1.56727e-005  ,-1.89867e-005  ,-1.46401e-005
205  ,9.83632e-006  ,-1.24344e-007  ,-8.72928e-006  ,-6.95628e-006  ,-9.78188e-006  ,-1.07085e-005
206  ,-4.97840e-006  ,2.39020e-006  ,7.12723e-006  ,-6.68876e-006  ,1.36174e-006  ,1.08002e-005
