20:01, Friday, January 18, 2019
Study name:Static 1 triangle tension
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
3044  ,-2.10130e-008  ,-4.54638e-008  ,1.16727e-007  ,-9.61604e-009  ,3.05601e-007  ,-1.05522e-008
3045  ,4.44887e-009  ,-1.13112e-008  ,2.69343e-008  ,3.83350e-011  ,2.01759e-007  ,8.71536e-009
3046  ,4.86931e-008  ,1.00164e-007  ,-2.49195e-007  ,2.65331e-008  ,-2.88112e-007  ,3.49709e-008
3047  ,6.68270e-009  ,1.21282e-007  ,-2.47167e-007  ,-2.62469e-009  ,4.05578e-007  ,4.02759e-009
3048  ,3.48979e-006  ,-9.02900e-007  ,-1.63432e-006  ,-3.00548e-008  ,1.18741e-006  ,-1.22518e-009
3049  ,3.72854e-006  ,-1.14119e-006  ,-1.46154e-006  ,2.86927e-008  ,7.82892e-007  ,3.28169e-008
3050  ,3.35177e-006  ,-8.01828e-007  ,-1.71184e-006  ,3.60487e-008  ,9.59310e-007  ,-1.05458e-008
3051  ,2.95392e-006  ,-7.23878e-007  ,-1.48173e-006  ,4.36643e-008  ,1.08926e-006  ,2.14004e-009
3052  ,1.84227e-006  ,-6.60876e-007  ,-5.05745e-007  ,1.45227e-008  ,-5.68583e-007  ,-6.93596e-009
3053  ,2.71130e-006  ,-1.01003e-006  ,-7.35729e-007  ,-1.36672e-008  ,-1.28082e-006  ,4.33920e-008
3054  ,2.89720e-006  ,-7.79532e-007  ,-1.28749e-006  ,-2.97096e-008  ,1.67638e-007  ,2.92930e-008
3055  ,8.28719e-008  ,-2.23020e-007  ,3.67405e-007  ,3.41975e-009  ,-3.90022e-007  ,3.07111e-009
3056  ,5.54848e-007  ,-4.86786e-007  ,4.27762e-007  ,4.45697e-008  ,8.19886e-007  ,1.61504e-009
3057  ,4.06212e-007  ,-4.11774e-007  ,4.08519e-007  ,1.27378e-008  ,3.65010e-007  ,-1.92430e-008
3058  ,2.62740e-007  ,-3.10625e-007  ,3.89921e-007  ,-2.48776e-008  ,1.59820e-007  ,7.16349e-009
3059  ,8.55065e-009  ,8.23217e-008  ,-1.79792e-007  ,-3.50208e-009  ,2.85365e-007  ,6.77202e-009
3060  ,2.42076e-008  ,1.04406e-007  ,-2.40255e-007  ,4.68194e-010  ,-2.59225e-007  ,-5.88019e-009
3061  ,-3.04130e-008  ,-7.26204e-009  ,3.31561e-008  ,-1.13177e-008  ,5.56712e-008  ,6.49543e-009
3062  ,1.29535e-007  ,-9.99994e-008  ,8.09096e-008  ,3.29595e-008  ,-1.75808e-007  ,-5.44693e-009
3063  ,4.16953e-008  ,1.38790e-007  ,-3.20829e-007  ,2.65076e-008  ,-4.24634e-007  ,3.42962e-008
3064  ,-2.22620e-009  ,5.83745e-008  ,-1.07008e-007  ,-8.04664e-010  ,-4.09287e-008  ,1.31772e-008
3065  ,-2.81785e-008  ,3.43900e-008  ,-3.58694e-008  ,-1.12526e-008  ,2.87967e-008  ,-8.87685e-009
3066  ,9.96370e-008  ,1.64461e-007  ,-4.22200e-007  ,1.85108e-010  ,-3.39044e-007  ,-1.69943e-009
3067  ,5.06864e-008  ,2.41721e-008  ,-7.80218e-008  ,-6.63057e-009  ,-1.93202e-009  ,-1.51033e-009
3068  ,1.84349e-008  ,1.05481e-007  ,-2.47618e-007  ,1.13284e-008  ,-3.65977e-007  ,8.58339e-009
3069  ,5.56213e-008  ,-8.86136e-008  ,1.41928e-007  ,1.03480e-009  ,3.94729e-007  ,-1.16133e-008
3070  ,3.11331e-008  ,-2.15403e-007  ,3.98789e-007  ,-8.96754e-009  ,7.64579e-007  ,-7.68357e-009
3071  ,3.97103e-008  ,-9.67739e-008  ,1.54950e-007  ,-5.60803e-009  ,3.57633e-007  ,-9.05773e-009
3072  ,3.69185e-008  ,-1.89069e-009  ,-4.98322e-008  ,-4.41063e-009  ,6.17061e-008  ,1.29372e-009
3073  ,9.86965e-007  ,-4.74815e-007  ,-4.99619e-008  ,6.75343e-008  ,1.02091e-006  ,3.57044e-008
3074  ,5.34066e-007  ,-4.15701e-007  ,3.29220e-007  ,-9.84540e-009  ,-7.64883e-007  ,-2.06102e-008
3075  ,9.98634e-007  ,-2.12785e-007  ,-6.27340e-007  ,1.26414e-007  ,2.01903e-006  ,7.96539e-008
3076  ,1.22597e-006  ,-3.02661e-007  ,-5.97210e-007  ,7.57303e-008  ,1.63676e-006  ,-6.76413e-008
3077  ,1.77064e-006  ,-4.19089e-007  ,-9.27894e-007  ,4.92293e-009  ,1.91630e-006  ,8.40019e-008
3078  ,9.75583e-007  ,-3.54823e-007  ,-2.56388e-007  ,2.91736e-008  ,9.55482e-007  ,1.21424e-008
3079  ,1.51043e-006  ,-4.33252e-007  ,-6.26068e-007  ,-2.87879e-008  ,8.56963e-007  ,-1.63690e-008
3080  ,4.68702e-007  ,-3.18156e-007  ,1.41848e-007  ,9.66901e-008  ,1.66899e-007  ,6.12026e-008
3081  ,1.69532e-008  ,-7.51005e-008  ,1.40226e-007  ,2.75425e-009  ,-3.86846e-007  ,-1.95474e-010
3082  ,-1.28383e-008  ,-1.11801e-007  ,2.35020e-007  ,2.09067e-009  ,-4.90379e-007  ,-3.03193e-010
3083  ,-5.46288e-008  ,-1.35380e-007  ,3.55299e-007  ,-7.29531e-009  ,-5.00338e-007  ,5.84500e-009
3084  ,-3.53773e-008  ,-1.66973e-007  ,3.72285e-007  ,3.33251e-008  ,-4.95121e-007  ,3.39954e-009
3085  ,-4.73152e-008  ,-1.40045e-007  ,3.39028e-007  ,-2.22230e-009  ,-5.47100e-007  ,4.35676e-009
3086  ,9.61217e-009  ,-1.01211e-007  ,1.90271e-007  ,3.05648e-008  ,-4.33313e-007  ,-2.91784e-008
3087  ,2.18622e-007  ,-2.54753e-007  ,3.16860e-007  ,7.09748e-009  ,-1.94362e-007  ,-7.00364e-009
3088  ,5.85577e-008  ,-1.36496e-007  ,2.25032e-007  ,-2.67024e-008  ,-4.55757e-007  ,-3.59012e-008
3089  ,1.21983e-008  ,2.14986e-007  ,-4.50119e-007  ,2.08554e-009  ,7.39371e-007  ,-5.46579e-009
3090  ,1.28086e-008  ,1.94205e-007  ,-4.10171e-007  ,1.34992e-009  ,6.51703e-007  ,-1.73571e-009
3091  ,1.38420e-008  ,1.87660e-007  ,-3.96929e-007  ,-3.67120e-011  ,6.48536e-007  ,-5.50950e-009
3092  ,8.44454e-009  ,9.35621e-008  ,-1.96298e-007  ,6.59313e-010  ,3.10988e-007  ,-2.22315e-010
3093  ,1.17956e-008  ,1.87930e-007  ,-3.94060e-007  ,-5.48941e-010  ,6.44648e-007  ,3.68259e-009
3094  ,2.06033e-008  ,9.96921e-008  ,-2.17901e-007  ,-6.17293e-010  ,3.21119e-007  ,1.34506e-009
3095  ,-7.38396e-008  ,-8.65648e-008  ,3.32936e-007  ,5.30672e-008  ,2.13405e-007  ,-1.70419e-008
3096  ,-1.85498e-007  ,8.67077e-009  ,1.94482e-007  ,3.31949e-008  ,-2.73690e-007  ,-4.63087e-008
3097  ,-7.47631e-008  ,-1.03518e-007  ,2.85789e-007  ,-4.02708e-009  ,3.33673e-007  ,7.63689e-010
3098  ,-3.03997e-007  ,1.56650e-007  ,-2.39819e-008  ,6.21691e-009  ,-6.43068e-007  ,-3.90812e-008
3099  ,-9.19821e-008  ,-8.97315e-008  ,2.74066e-007  ,-4.86384e-009  ,2.40685e-007  ,9.40946e-009
3100  ,-1.41820e-007  ,-4.54833e-008  ,2.23274e-007  ,-7.62500e-009  ,5.32843e-008  ,-6.28424e-011
3101  ,-2.14596e-007  ,4.27823e-008  ,1.13716e-007  ,-5.09415e-009  ,-3.24611e-007  ,-2.81587e-009
3102  ,3.44678e-006  ,-1.56886e-006  ,-1.08041e-007  ,-2.27821e-008  ,-1.89224e-006  ,4.63855e-008
3103  ,1.57988e-006  ,-5.35529e-007  ,-5.52692e-007  ,2.41218e-008  ,5.12458e-007  ,-1.31732e-008
3104  ,4.53783e-007  ,-1.19361e-006  ,1.66517e-006  ,-5.14783e-008  ,-3.98448e-006  ,-1.01206e-007
3105  ,1.47716e-006  ,-1.08768e-006  ,8.28813e-007  ,3.32608e-007  ,-3.58927e-006  ,-3.60371e-007
3106  ,1.38591e-006  ,-5.57602e-007  ,-2.86844e-007  ,-7.75657e-008  ,-1.98360e-007  ,-6.12883e-009
3107  ,9.16802e-007  ,-4.85448e-007  ,1.12037e-007  ,-4.25699e-008  ,-1.13250e-006  ,1.96245e-008
3108  ,9.20736e-009  ,-1.17006e-007  ,2.27708e-007  ,7.39808e-010  ,-4.15307e-007  ,-1.75647e-009
3109  ,7.89798e-009  ,-1.16913e-007  ,2.29112e-007  ,-1.42179e-010  ,-4.12551e-007  ,3.05679e-009
3110  ,1.05017e-008  ,9.79998e-008  ,-2.07866e-007  ,4.86902e-009  ,3.17893e-007  ,-5.59980e-009
3111  ,9.38966e-009  ,-1.14706e-007  ,2.22790e-007  ,-3.49632e-010  ,-4.06840e-007  ,1.63873e-009
3112  ,8.63975e-009  ,-1.16512e-007  ,2.25505e-007  ,1.02624e-009  ,-4.20794e-007  ,-1.00507e-009
3113  ,1.15836e-008  ,-1.15700e-007  ,2.26074e-007  ,-1.02982e-009  ,-4.19310e-007  ,-8.21341e-010
3114  ,2.02340e-009  ,2.44024e-007  ,-4.94793e-007  ,3.42648e-010  ,8.40383e-007  ,-1.33260e-009
3115  ,1.11815e-009  ,1.89705e-007  ,-3.85146e-007  ,9.89110e-011  ,6.55453e-007  ,-1.03273e-009
3116  ,2.18940e-008  ,-9.83401e-008  ,1.70357e-007  ,-2.55791e-011  ,3.57352e-007  ,3.11799e-010
3117  ,1.50176e-008  ,-3.31520e-008  ,3.78368e-008  ,-1.15007e-009  ,1.27895e-007  ,3.88304e-009
3118  ,6.39985e-009  ,-1.65393e-007  ,3.30677e-007  ,2.94473e-010  ,5.92119e-007  ,-9.78623e-010
3119  ,1.07722e-008  ,-1.56605e-007  ,3.11794e-007  ,2.72047e-009  ,5.69669e-007  ,5.05628e-009
3120  ,3.93299e-006  ,-1.29777e-006  ,-1.29775e-006  ,6.49927e-010  ,-1.43609e-009  ,-7.42619e-010
3121  ,3.95644e-006  ,-1.30586e-006  ,-1.30567e-006  ,-2.53339e-010  ,-1.25302e-009  ,3.43239e-010
3122  ,6.66570e-007  ,-2.11502e-007  ,-2.20974e-007  ,-3.27345e-008  ,2.54932e-007  ,-1.30472e-008
3123  ,3.94177e-006  ,-1.30047e-006  ,-1.30073e-006  ,6.21446e-010  ,-3.00057e-009  ,4.36807e-010
3124  ,3.93580e-006  ,-1.29879e-006  ,-1.29894e-006  ,1.08058e-009  ,-1.22119e-009  ,-2.68153e-010
3125  ,3.94929e-006  ,-1.30315e-006  ,-1.30318e-006  ,1.04523e-009  ,-2.67048e-009  ,-4.33674e-010
3126  ,4.85663e-006  ,-1.65161e-006  ,-1.51954e-006  ,4.79138e-009  ,4.46951e-007  ,1.87208e-009
3127  ,5.02026e-010  ,2.05720e-007  ,-4.18698e-007  ,9.88228e-010  ,7.13518e-007  ,-9.59488e-010
3128  ,3.03390e-006  ,-1.82738e-006  ,6.25662e-007  ,-8.92825e-008  ,-2.05514e-006  ,-1.32469e-008
3129  ,1.51173e-006  ,-1.68773e-006  ,1.96349e-006  ,-9.86081e-008  ,-5.53380e-006  ,-2.31106e-008
3130  ,1.67477e-006  ,-1.86026e-006  ,2.09813e-006  ,-3.68453e-009  ,-1.32548e-006  ,3.12061e-008
3131  ,8.36416e-007  ,-1.82917e-006  ,2.87325e-006  ,1.04594e-009  ,-3.43488e-006  ,8.36850e-010
3132  ,1.37715e-006  ,-4.54946e-007  ,-4.71066e-007  ,-2.09173e-009  ,1.89774e-007  ,-4.33007e-009
3133  ,5.00199e-006  ,-1.65030e-006  ,-1.65123e-006  ,-1.01507e-009  ,-5.07902e-009  ,-3.54930e-010
3134  ,2.91980e-006  ,-1.92930e-006  ,9.85998e-007  ,1.35617e-009  ,-5.24845e-007  ,-1.46764e-008
3135  ,1.93242e-006  ,-1.46880e-006  ,1.09713e-006  ,1.40003e-007  ,-4.95352e-006  ,-3.80075e-008
3136  ,1.53373e-006  ,-5.07434e-007  ,-5.03377e-007  ,-1.04607e-008  ,1.70314e-007  ,-4.63300e-009
3137  ,1.14259e-008  ,1.30183e-007  ,-2.75122e-007  ,-5.91270e-009  ,3.49648e-007  ,1.08081e-008
3138  ,1.76769e-009  ,-6.15572e-008  ,1.26125e-007  ,4.60497e-009  ,-2.34886e-007  ,-4.20066e-009
3139  ,7.71808e-009  ,1.83127e-007  ,-3.79392e-007  ,-1.50168e-010  ,6.27433e-007  ,1.76146e-009
3140  ,1.26205e-008  ,1.01795e-007  ,-2.20534e-007  ,-2.40827e-009  ,3.43726e-007  ,2.44278e-009
3141  ,6.98995e-009  ,-5.85366e-008  ,1.15966e-007  ,3.28845e-009  ,-2.18446e-007  ,-2.64746e-009
3142  ,8.39422e-009  ,8.20338e-008  ,-1.74241e-007  ,-4.59557e-010  ,2.26293e-007  ,2.62937e-009
3143  ,2.19483e-009  ,-3.30991e-008  ,6.30007e-008  ,-6.35859e-010  ,-1.34161e-007  ,-3.04024e-009
3144  ,1.48331e-008  ,2.33957e-008  ,-5.89318e-008  ,1.08562e-009  ,6.74029e-008  ,-1.03903e-009
3145  ,1.05380e-008  ,1.28094e-007  ,-2.67348e-007  ,6.39734e-010  ,-4.24412e-007  ,4.00852e-009
3146  ,3.88962e-006  ,-1.28551e-006  ,-1.28619e-006  ,-2.08676e-009  ,-3.74747e-008  ,-9.93271e-010
3147  ,1.92931e-008  ,-3.35013e-008  ,3.99891e-008  ,-7.86655e-010  ,1.29770e-007  ,2.66954e-009
3148  ,3.80204e-009  ,-1.10363e-007  ,2.15532e-007  ,3.39963e-009  ,3.88816e-007  ,4.55892e-009
3149  ,3.80388e-006  ,-1.25260e-006  ,-1.25615e-006  ,-3.15357e-009  ,-5.06201e-009  ,1.99784e-009
3150  ,9.97198e-009  ,-9.79999e-008  ,1.95336e-007  ,-3.93973e-010  ,3.59951e-007  ,-5.58349e-009
3151  ,2.64228e-007  ,1.00739e-007  ,-8.47191e-007  ,-2.40412e-007  ,1.65936e-006  ,1.15766e-007
3152  ,3.48770e-007  ,-1.32309e-007  ,-1.37419e-007  ,-1.54095e-007  ,1.66261e-006  ,1.26768e-008
3153  ,2.48746e-006  ,-7.28652e-007  ,-1.09385e-006  ,-3.53183e-008  ,2.46253e-006  ,1.20441e-008
3154  ,3.82138e-006  ,-1.26312e-006  ,-1.26159e-006  ,6.91021e-009  ,-5.90564e-009  ,-3.52129e-009
3155  ,2.20998e-007  ,-4.79279e-008  ,-1.55872e-007  ,4.34673e-008  ,1.31168e-006  ,-1.92458e-008
3156  ,3.15676e-006  ,-9.65468e-007  ,-1.17966e-006  ,-9.95417e-009  ,2.92856e-006  ,-2.50942e-008
3157  ,1.25321e-006  ,-3.47529e-007  ,-4.47924e-007  ,1.06406e-007  ,2.33919e-006  ,1.79424e-007
3158  ,4.46366e-006  ,-1.12481e-006  ,-2.22375e-006  ,2.80498e-008  ,-1.80227e-006  ,-2.96012e-008
3159  ,5.08053e-006  ,-1.82339e-006  ,-1.37496e-006  ,5.41120e-008  ,-8.61864e-007  ,-6.43711e-008
3160  ,5.48999e-006  ,-1.71163e-006  ,-1.76719e-006  ,-1.50463e-007  ,-1.19647e-006  ,-4.48963e-008
3161  ,4.66954e-006  ,-1.61346e-006  ,-1.42618e-006  ,-7.34300e-008  ,-1.12449e-006  ,-2.15688e-007
3162  ,4.15096e-006  ,-9.49452e-007  ,-2.18344e-006  ,-4.53692e-009  ,-2.38377e-006  ,6.42473e-009
3163  ,3.59145e-006  ,-8.52835e-007  ,-1.93601e-006  ,8.10552e-009  ,-3.29617e-006  ,8.37540e-008
3164  ,5.07576e-006  ,-1.77487e-006  ,-1.45392e-006  ,2.34173e-008  ,-1.32461e-006  ,-2.90796e-008
3165  ,1.55893e-008  ,-2.53272e-008  ,3.44366e-008  ,-1.24423e-009  ,-1.00483e-007  ,3.23128e-009
3166  ,3.81301e-006  ,-8.77986e-007  ,-1.91604e-006  ,-5.87366e-008  ,-3.33505e-006  ,7.32009e-008
3167  ,3.61716e-010  ,-2.48720e-007  ,5.04843e-007  ,1.53923e-011  ,-8.67166e-007  ,3.24727e-010
3168  ,2.95262e-010  ,-2.49421e-007  ,5.06069e-007  ,-6.49298e-011  ,-8.69628e-007  ,-6.28445e-010
3169  ,3.94608e-006  ,-1.30103e-006  ,-1.29891e-006  ,-2.66776e-009  ,-3.71746e-008  ,1.15274e-009
3170  ,1.68450e-010  ,-2.03143e-007  ,4.12424e-007  ,1.06364e-010  ,-7.07837e-007  ,-3.33946e-010
3171  ,2.69456e-011  ,-2.02844e-007  ,4.12261e-007  ,1.03985e-010  ,-7.05560e-007  ,-2.76734e-010
3172  ,3.87816e-006  ,-1.27967e-006  ,-1.28063e-006  ,2.21075e-009  ,-2.45039e-008  ,2.56149e-009
3173  ,8.69730e-009  ,-1.29609e-007  ,2.53857e-007  ,3.37034e-010  ,-4.56172e-007  ,3.01232e-009
3174  ,3.81488e-006  ,-1.26326e-006  ,-1.25841e-006  ,4.06616e-009  ,-4.18498e-008  ,-3.02510e-009
3175  ,1.18958e-008  ,-9.32157e-008  ,1.81033e-007  ,2.07968e-010  ,-3.42461e-007  ,2.29138e-009
3176  ,3.76493e-006  ,-1.23960e-006  ,-1.24177e-006  ,-1.36339e-008  ,-4.05853e-008  ,-2.90307e-009
3177  ,2.86060e-006  ,-9.43244e-007  ,-9.39996e-007  ,6.70266e-009  ,1.85260e-007  ,2.43551e-009
3178  ,4.73864e-009  ,-5.75267e-008  ,1.14408e-007  ,1.03987e-009  ,-2.07073e-007  ,-1.11104e-009
3179  ,8.75315e-009  ,-9.74884e-008  ,1.87049e-007  ,5.97100e-010  ,-3.53104e-007  ,-4.05154e-010
3180  ,2.51345e-007  ,-4.17191e-007  ,5.67482e-007  ,-1.76573e-008  ,-1.20347e-006  ,9.20461e-009
3181  ,5.27854e-007  ,-5.01141e-007  ,4.87196e-007  ,-4.18608e-008  ,-1.06039e-006  ,-1.32754e-008
3182  ,4.87958e-007  ,-4.78868e-007  ,4.86822e-007  ,1.18204e-008  ,-1.09317e-006  ,-4.87529e-009
3183  ,2.42671e-006  ,-8.42727e-007  ,-7.00356e-007  ,6.03264e-009  ,2.27108e-007  ,-5.07459e-009
3184  ,2.25173e-006  ,-7.88849e-007  ,-6.51642e-007  ,3.29567e-008  ,-7.85589e-008  ,-6.14418e-009
3185  ,1.71976e-006  ,-6.55485e-007  ,-3.97546e-007  ,1.24524e-008  ,-1.01399e-006  ,-4.70583e-009
3186  ,2.23233e-006  ,-7.89352e-007  ,-6.34317e-007  ,-5.98926e-009  ,-8.73312e-008  ,-1.36173e-009
3187  ,9.90841e-007  ,-6.35325e-007  ,2.44541e-007  ,-3.48517e-008  ,3.06844e-007  ,1.93420e-008
3188  ,1.43440e-006  ,-7.18244e-007  ,1.96043e-008  ,4.21800e-009  ,4.78574e-007  ,1.34972e-008
3189  ,4.25948e-006  ,-1.42943e-006  ,-1.33069e-006  ,-1.01351e-007  ,9.95200e-007  ,-6.16197e-008
3190  ,3.73703e-006  ,-1.39963e-006  ,-9.10092e-007  ,-2.75554e-009  ,6.76910e-007  ,-2.38933e-008
3191  ,3.00442e-006  ,-5.28748e-007  ,-1.83002e-006  ,-3.03413e-008  ,2.86004e-006  ,-4.78224e-008
3192  ,2.82804e-006  ,-3.75640e-007  ,-2.04202e-006  ,-8.36059e-010  ,2.54154e-006  ,-1.02750e-008
3193  ,3.50440e-006  ,-6.26053e-007  ,-2.21968e-006  ,1.64818e-008  ,1.68708e-006  ,1.60739e-008
3194  ,3.60962e-006  ,-1.15018e-006  ,-1.29378e-006  ,1.14081e-007  ,6.19564e-007  ,-1.49404e-007
3195  ,3.50261e-006  ,-6.26398e-007  ,-2.21438e-006  ,-2.82695e-008  ,1.73199e-006  ,-2.58388e-008
3196  ,3.19800e-007  ,-1.56206e-007  ,1.75912e-011  ,-1.00597e-008  ,-6.79022e-008  ,-2.67561e-008
3197  ,1.38029e-006  ,-3.02459e-007  ,-7.49085e-007  ,9.84180e-009  ,3.67208e-007  ,-1.87910e-008
3198  ,1.80029e-006  ,-3.68902e-007  ,-1.04589e-006  ,-2.07944e-008  ,7.08238e-007  ,-2.02663e-008
3199  ,8.21171e-007  ,-2.81389e-007  ,-2.60927e-007  ,-1.62441e-008  ,-1.02397e-006  ,-5.42710e-009
3200  ,1.22404e-006  ,-2.43852e-007  ,-7.13537e-007  ,-7.54073e-009  ,7.59232e-007  ,-1.11722e-008
3201  ,8.97007e-007  ,-2.82661e-007  ,-3.32988e-007  ,7.78104e-010  ,-5.41208e-007  ,-3.25780e-008
3202  ,1.61642e-006  ,-3.75581e-007  ,-8.49100e-007  ,-1.14118e-009  ,-2.88990e-007  ,3.74280e-008
3203  ,3.56328e-006  ,-1.38986e-006  ,-7.82752e-007  ,-1.01761e-007  ,-1.21413e-006  ,-4.50171e-008
3204  ,3.61329e-006  ,-1.18543e-006  ,-1.11150e-006  ,4.96518e-008  ,-9.23763e-007  ,-3.68696e-009
3205  ,3.63120e-006  ,-1.53492e-006  ,-5.02703e-007  ,-7.50978e-008  ,-9.58603e-007  ,-7.91385e-008
3206  ,3.72614e-006  ,-1.52262e-006  ,-6.72555e-007  ,-2.60914e-008  ,5.13370e-007  ,-3.86345e-008
3207  ,3.77960e-006  ,-1.43550e-006  ,-8.27356e-007  ,5.26696e-009  ,8.12920e-007  ,1.19401e-007
3208  ,3.53641e-006  ,-1.13161e-006  ,-1.30552e-006  ,-4.29551e-008  ,-2.61259e-007  ,3.42358e-009
3209  ,3.76252e-006  ,-1.52945e-006  ,-7.25908e-007  ,7.44345e-009  ,-2.00925e-007  ,1.36246e-008
3210  ,3.69381e-006  ,-1.36435e-006  ,-9.09806e-007  ,1.54205e-007  ,1.06294e-006  ,-1.52660e-007
3211  ,3.20427e-006  ,-1.22160e-006  ,-7.46943e-007  ,4.15197e-008  ,-2.63579e-007  ,6.31343e-008
3212  ,7.35789e-007  ,-3.17121e-007  ,-7.22976e-008  ,-1.83485e-008  ,-1.12644e-006  ,1.00196e-008
3213  ,1.16063e-006  ,-3.70048e-007  ,-4.08673e-007  ,2.28173e-009  ,-1.16655e-006  ,-1.90205e-008
3214  ,3.27454e-006  ,-1.24991e-006  ,-5.42836e-007  ,1.24493e-008  ,-1.48598e-006  ,1.22822e-008
3215  ,1.99384e-006  ,-6.82001e-007  ,-6.65235e-007  ,1.24754e-007  ,-1.75672e-006  ,-5.39998e-009
3216  ,2.65647e-006  ,-7.67999e-007  ,-1.12524e-006  ,1.50153e-008  ,-9.18236e-007  ,9.77850e-009
3217  ,6.43668e-007  ,-3.79268e-007  ,1.07286e-007  ,-2.01467e-008  ,-1.34862e-006  ,1.91608e-008
3218  ,2.37516e-006  ,-8.33719e-007  ,-5.88975e-007  ,-3.11330e-007  ,-2.34109e-006  ,1.60789e-007
3219  ,3.30408e-006  ,-8.23874e-007  ,-1.64095e-006  ,5.58435e-009  ,5.41388e-007  ,4.71427e-009
3220  ,3.40891e-006  ,-8.87734e-007  ,-1.61253e-006  ,-1.86819e-008  ,6.56786e-007  ,-1.18417e-008
3221  ,2.96185e-006  ,-7.53704e-007  ,-1.42001e-006  ,-6.21123e-009  ,6.18761e-007  ,1.04013e-008
3222  ,3.58970e-006  ,-1.04905e-006  ,-1.49611e-006  ,1.29796e-008  ,-1.23130e-008  ,2.50145e-009
3223  ,3.27891e-006  ,-8.35233e-007  ,-1.57341e-006  ,-6.76211e-009  ,6.55739e-008  ,-7.43300e-009
3224  ,3.44786e-006  ,-1.07369e-006  ,-1.27936e-006  ,2.52263e-008  ,-6.32909e-007  ,-4.28760e-008
3225  ,3.23755e-006  ,-8.23412e-007  ,-1.55626e-006  ,7.95094e-011  ,5.70564e-008  ,1.46253e-008
3226  ,3.77244e-006  ,-1.24268e-006  ,-1.23990e-006  ,1.23814e-008  ,-9.47608e-008  ,-4.29556e-010
3227  ,2.35857e-006  ,-1.04702e-006  ,-2.62777e-007  ,-3.62137e-008  ,1.17461e-006  ,-1.21714e-008
3228  ,1.21289e-006  ,-8.79129e-007  ,5.68579e-007  ,-3.74749e-008  ,2.27510e-006  ,-1.10828e-007
3229  ,2.96718e-006  ,-1.47169e-006  ,5.29248e-008  ,2.50194e-008  ,1.26826e-006  ,1.39223e-007
3230  ,2.90376e-006  ,-1.40660e-006  ,-3.01155e-008  ,-6.26472e-008  ,7.41239e-007  ,8.65458e-008
3231  ,2.15759e-006  ,-9.79142e-007  ,-1.86093e-007  ,-7.68178e-009  ,1.25825e-006  ,-6.83975e-009
3232  ,-1.25533e-007  ,3.95121e-007  ,-6.44949e-007  ,-5.02735e-009  ,-1.19277e-006  ,1.91477e-008
3233  ,-7.30344e-008  ,2.08210e-007  ,-3.56203e-007  ,-1.91264e-008  ,-4.28777e-007  ,1.82262e-008
3234  ,-4.22841e-008  ,3.68643e-007  ,-7.05885e-007  ,-4.91963e-009  ,-1.25334e-006  ,-2.77615e-009
3235  ,-6.99059e-008  ,2.12362e-007  ,-3.64499e-007  ,-2.26768e-008  ,-5.98142e-007  ,-1.96954e-008
3236  ,-2.30341e-008  ,1.05736e-007  ,-1.90855e-007  ,3.20254e-009  ,-3.72471e-007  ,4.62533e-009
3237  ,-1.75357e-008  ,-1.44371e-007  ,3.16970e-007  ,-9.45152e-009  ,5.10829e-007  ,-2.69430e-009
3238  ,-2.49955e-008  ,1.04289e-007  ,-1.86080e-007  ,-2.46929e-009  ,-3.67490e-007  ,-4.84493e-009
3239  ,2.18568e-008  ,-5.89572e-008  ,1.03888e-007  ,2.20028e-009  ,-2.39091e-007  ,1.56856e-009
3240  ,2.00682e-008  ,2.13367e-008  ,-5.50019e-008  ,-1.93815e-009  ,4.29755e-008  ,-7.53399e-010
3241  ,3.78924e-006  ,-1.24983e-006  ,-1.25148e-006  ,-9.28525e-009  ,-6.22902e-008  ,3.42627e-009
3242  ,1.60021e-008  ,1.14923e-008  ,-4.45522e-008  ,-2.56112e-009  ,1.26471e-008  ,1.44374e-009
3243  ,1.51982e-008  ,1.57588e-008  ,-4.82362e-008  ,1.55118e-009  ,4.26101e-008  ,-2.31085e-009
3244  ,1.68579e-008  ,-6.24291e-008  ,1.08686e-007  ,-2.45697e-009  ,-2.26574e-007  ,3.52445e-009
3245  ,5.83679e-006  ,-1.93300e-006  ,-1.92740e-006  ,9.19709e-009  ,5.06394e-008  ,3.74265e-009
3246  ,2.31610e-006  ,-7.66904e-007  ,-7.55619e-007  ,1.57769e-009  ,2.74761e-007  ,-3.33742e-009
3247  ,5.98281e-006  ,-1.97027e-006  ,-1.97383e-006  ,1.95501e-010  ,1.09656e-007  ,-4.67973e-009
3248  ,6.14771e-006  ,-2.02072e-006  ,-2.02688e-006  ,-9.96411e-009  ,1.16628e-007  ,6.37192e-009
3249  ,1.65797e-008  ,-2.75368e-008  ,3.72154e-008  ,2.58912e-009  ,-1.29419e-007  ,-3.25759e-009
3250  ,6.33469e-006  ,-2.09540e-006  ,-2.08994e-006  ,-1.12476e-008  ,4.48173e-008  ,-5.21113e-009
3251  ,6.14451e-006  ,-2.03114e-006  ,-2.02449e-006  ,-6.35394e-009  ,6.78630e-008  ,-1.05842e-009
3252  ,2.15389e-006  ,-7.07568e-007  ,-7.33646e-007  ,2.39332e-008  ,-9.89330e-009  ,-7.12258e-009
3253  ,9.21637e-007  ,-6.44828e-007  ,2.37243e-007  ,-4.29905e-008  ,-1.74687e-006  ,-7.78084e-008
