19:31, Friday, January 18, 2019
Study name:Static 1 hex diamond tension
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
266  ,4.88126e-002  ,-1.13102e-004  ,3.24881e-003  ,4.89207e-002
267  ,4.78338e-002  ,-1.10442e-004  ,3.78351e-003  ,4.79833e-002
268  ,4.68650e-002  ,-1.07295e-004  ,4.33082e-003  ,4.70648e-002
269  ,4.55203e-002  ,-1.02684e-004  ,5.11620e-003  ,4.58070e-002
270  ,4.45123e-002  ,-9.94531e-005  ,5.72951e-003  ,4.48796e-002
271  ,4.37702e-002  ,-9.76201e-005  ,6.20127e-003  ,4.42074e-002
272  ,4.32597e-002  ,-8.53812e-005  ,6.55008e-003  ,4.37529e-002
273  ,4.32620e-002  ,-9.28990e-005  ,6.55159e-003  ,4.37553e-002
274  ,4.37700e-002  ,-8.40547e-005  ,6.20496e-003  ,4.42077e-002
275  ,4.45118e-002  ,-9.13768e-005  ,5.73276e-003  ,4.48795e-002
276  ,4.55202e-002  ,-9.91118e-005  ,5.12040e-003  ,4.58073e-002
277  ,4.68645e-002  ,-1.08333e-004  ,4.33404e-003  ,4.70646e-002
278  ,4.78340e-002  ,-1.14895e-004  ,3.78708e-003  ,4.79838e-002
279  ,4.88122e-002  ,-1.21150e-004  ,3.25105e-003  ,4.89205e-002
280  ,5.01948e-002  ,-1.28228e-004  ,2.52172e-003  ,5.02583e-002
281  ,5.12564e-002  ,-1.34036e-004  ,1.98599e-003  ,5.12951e-002
282  ,5.20620e-002  ,-1.38730e-004  ,1.59662e-003  ,5.20867e-002
283  ,4.34899e-002  ,-9.55570e-005  ,1.84165e-003  ,4.35290e-002
284  ,4.34919e-002  ,-1.08063e-004  ,1.84493e-003  ,4.35311e-002
285  ,4.34650e-002  ,-1.03654e-004  ,2.53919e-003  ,4.35392e-002
286  ,4.34370e-002  ,-1.01783e-004  ,3.40661e-003  ,4.35705e-002
287  ,4.34001e-002  ,-1.00758e-004  ,4.29993e-003  ,4.36127e-002
288  ,4.33562e-002  ,-9.95936e-005  ,5.16255e-003  ,4.36626e-002
289  ,4.33094e-002  ,-9.81140e-005  ,5.94708e-003  ,4.37160e-002
290  ,4.33076e-002  ,-8.51179e-005  ,5.94383e-003  ,4.37136e-002
291  ,4.33546e-002  ,-8.77842e-005  ,5.15962e-003  ,4.36606e-002
