19:26, Friday, January 18, 2019
Study name:Static 3 hex torsion
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
197  ,-1.97862e-005  ,1.95938e-005  ,-1.07118e-006  ,-1.60064e-005  ,-4.49914e-005  ,-6.03978e-005
198  ,-5.25484e-005  ,-1.30885e-005  ,3.01506e-005  ,1.28587e-004  ,-1.81605e-004  ,1.50901e-004
199  ,-4.49153e-005  ,2.60085e-005  ,6.66040e-006  ,1.65427e-005  ,-1.22125e-004  ,-4.76940e-005
200  ,4.93269e-006  ,8.70831e-006  ,-2.20922e-006  ,-8.66659e-005  ,-1.69678e-005  ,1.29088e-004
201  ,-2.23318e-004  ,6.25757e-005  ,7.62968e-005  ,1.16396e-004  ,5.07108e-004  ,-1.79172e-004
202  ,-8.75156e-004  ,8.02025e-005  ,3.91245e-004  ,1.24774e-003  ,1.75735e-005  ,-7.63394e-006
203  ,2.27366e-004  ,-7.14292e-005  ,-7.72907e-005  ,1.14726e-004  ,-4.92864e-004  ,-1.92506e-004
204  ,-2.73556e-004  ,8.81307e-005  ,1.06798e-004  ,-7.69416e-005  ,6.03263e-004  ,1.64585e-004
205  ,-1.95457e-004  ,5.81812e-005  ,6.82236e-005  ,3.88133e-004  ,4.57792e-004  ,-6.33950e-004
206  ,2.16627e-004  ,-7.15835e-005  ,-6.67877e-005  ,-1.58923e-004  ,-4.84856e-004  ,2.27298e-004
