19:59, Thursday, January 17, 2019
Study name:Static 3 Filled Torsion
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
27065  ,8.08992e+006  ,-2.44375e+003  ,2.12323e+006  ,-4.62781e+005  ,-8.61610e+004  ,9.05685e+003
27066  ,8.07750e+006  ,-5.73008e+004  ,2.10222e+006  ,-4.56890e+005  ,-9.92040e+004  ,4.18114e+003
27067  ,8.40597e+006  ,5.79237e+004  ,2.24296e+006  ,-5.06086e+005  ,-9.05217e+004  ,4.06169e+002
27068  ,-2.24015e+005  ,-4.72058e+003  ,-1.25541e+005  ,-4.17837e+004  ,-6.56991e+004  ,1.12958e+003
27069  ,-2.31596e+005  ,-7.07922e+003  ,-1.20918e+005  ,-4.57831e+004  ,-7.04420e+004  ,-1.61911e+003
27070  ,-2.52823e+005  ,7.19781e+003  ,-1.19197e+005  ,-2.49593e+004  ,-7.55758e+004  ,3.35514e+003
27071  ,-2.65319e+005  ,5.84799e+004  ,-1.28331e+005  ,7.71188e+003  ,-6.35818e+004  ,2.36263e+003
27072  ,-2.62451e+005  ,5.97282e+004  ,-1.17601e+005  ,3.15792e+003  ,-6.92419e+004  ,-6.27940e+002
27073  ,8.09169e+006  ,-8.50912e+003  ,2.09809e+006  ,-4.46113e+005  ,-1.09570e+005  ,1.04760e+004
27074  ,8.06274e+006  ,-7.72719e+004  ,2.05291e+006  ,-4.55262e+005  ,-1.20524e+005  ,1.05220e+004
27075  ,8.43484e+006  ,7.07750e+004  ,2.23228e+006  ,-4.99016e+005  ,-1.13252e+005  ,6.70068e+003
27076  ,-2.66541e+005  ,-2.74691e+004  ,-1.39364e+005  ,-3.97613e+004  ,-8.91280e+004  ,-2.61522e+003
27077  ,-2.61004e+005  ,1.56131e+004  ,-1.12491e+005  ,-3.59716e+004  ,-9.22441e+004  ,5.22171e+003
27078  ,8.09203e+006  ,-3.53483e+002  ,2.06504e+006  ,-4.57074e+005  ,-1.33048e+005  ,7.59020e+003
27079  ,8.06639e+006  ,-4.09412e+004  ,2.00820e+006  ,-4.56051e+005  ,-1.43595e+005  ,9.90493e+003
27080  ,8.32573e+006  ,2.64334e+004  ,2.14816e+006  ,-5.21028e+005  ,-1.33080e+005  ,5.77117e+003
27081  ,-2.64223e+005  ,-2.32826e+004  ,-1.32507e+005  ,-4.06409e+004  ,-1.03681e+005  ,-3.71859e+003
27082  ,-2.63828e+005  ,1.00149e+004  ,-1.09764e+005  ,-3.58970e+004  ,-1.08631e+005  ,5.83773e+003
27083  ,8.07887e+006  ,6.54500e+001  ,2.00492e+006  ,-4.56688e+005  ,-1.55105e+005  ,8.76794e+003
27084  ,8.05008e+006  ,-4.36220e+004  ,1.94199e+006  ,-4.55456e+005  ,-1.64975e+005  ,1.08035e+004
27085  ,8.31846e+006  ,2.78575e+004  ,2.09065e+006  ,-5.20267e+005  ,-1.53927e+005  ,7.72226e+003
27086  ,-2.37735e+005  ,-5.80514e+004  ,-1.08854e+005  ,6.51271e+003  ,-1.32680e+005  ,8.57300e+003
27087  ,-2.64454e+005  ,-2.87724e+004  ,-1.29018e+005  ,-3.23051e+004  ,-1.20421e+005  ,-1.70413e+003
27088  ,-2.83691e+005  ,2.31046e+004  ,-1.00708e+005  ,-2.99680e+004  ,-1.24476e+005  ,6.33842e+003
27089  ,8.06399e+006  ,-8.21213e+003  ,1.93227e+006  ,-4.49571e+005  ,-1.73130e+005  ,1.31150e+004
27090  ,8.06236e+006  ,2.80470e+004  ,1.90134e+006  ,-4.68784e+005  ,-1.80879e+005  ,1.10937e+004
27091  ,8.31529e+006  ,4.16586e+004  ,2.02463e+006  ,-5.19928e+005  ,-1.73242e+005  ,1.06803e+004
27092  ,-2.26528e+005  ,-4.18911e+004  ,-1.10728e+005  ,6.68280e+003  ,-1.41159e+005  ,-9.21712e+002
27093  ,-2.43894e+005  ,-7.21547e+004  ,-1.09761e+005  ,8.92429e+003  ,-1.45033e+005  ,9.50035e+003
27094  ,-2.90213e+005  ,2.17588e+004  ,-1.10520e+005  ,-3.38843e+004  ,-1.31931e+005  ,1.78784e+003
27095  ,-2.75166e+005  ,2.47198e+004  ,-9.41875e+004  ,-4.30632e+004  ,-1.45064e+005  ,4.15849e+003
27096  ,8.09788e+006  ,6.87266e+004  ,1.90299e+006  ,-4.41624e+005  ,-1.90155e+005  ,1.65624e+004
27097  ,8.10539e+006  ,9.64548e+004  ,1.86441e+006  ,-4.49040e+005  ,-1.94737e+005  ,7.88996e+003
27098  ,8.21410e+006  ,-1.54010e+004  ,1.91092e+006  ,-4.78393e+005  ,-1.92717e+005  ,1.25964e+004
27099  ,-2.26895e+005  ,-6.21388e+004  ,-1.07542e+005  ,2.92683e+003  ,-1.58302e+005  ,-8.85210e+002
27100  ,-2.61022e+005  ,4.72128e+004  ,-8.59112e+004  ,-4.18265e+004  ,-1.52308e+005  ,7.61751e+002
27101  ,8.08930e+006  ,4.78758e+004  ,1.81648e+006  ,-4.58693e+005  ,-2.04459e+005  ,1.26067e+004
27102  ,8.09480e+006  ,6.39743e+004  ,1.77738e+006  ,-4.43487e+005  ,-2.11626e+005  ,2.50025e+003
27103  ,8.22678e+006  ,-1.20845e+004  ,1.83525e+006  ,-4.85128e+005  ,-2.09510e+005  ,1.09939e+004
27104  ,-2.30021e+005  ,-5.29938e+004  ,-1.05066e+005  ,-2.56052e+003  ,-1.63856e+005  ,9.10029e+003
27105  ,-2.25131e+005  ,-6.37869e+004  ,-9.36887e+004  ,-1.31651e+003  ,-1.75756e+005  ,-3.42593e+002
27106  ,-2.72475e+005  ,8.50512e+003  ,-1.04635e+005  ,-4.37970e+004  ,-1.57852e+005  ,5.59853e+003
27107  ,-2.54314e+005  ,4.40428e+004  ,-7.14177e+004  ,-3.20994e+004  ,-1.68384e+005  ,1.07450e+003
27108  ,8.08085e+006  ,5.03905e+004  ,1.72633e+006  ,-4.38994e+005  ,-2.13978e+005  ,1.43323e+004
27109  ,8.10835e+006  ,8.15002e+004  ,1.71258e+006  ,-4.42623e+005  ,-2.18946e+005  ,1.14000e+004
27110  ,8.22927e+006  ,7.37532e+003  ,1.74517e+006  ,-4.71405e+005  ,-2.19658e+005  ,9.58222e+003
27111  ,-2.15232e+005  ,-5.70290e+004  ,-9.81920e+004  ,-2.72809e+003  ,-1.79977e+005  ,7.95359e+003
27112  ,-2.08576e+005  ,-5.94128e+004  ,-8.52123e+004  ,-1.65049e+003  ,-1.92775e+005  ,-1.41835e+003
27113  ,-2.58229e+005  ,1.42252e+004  ,-9.21643e+004  ,-3.95440e+004  ,-1.72181e+005  ,6.35400e+003
27114  ,-2.41627e+005  ,3.86588e+004  ,-6.39370e+004  ,-3.23833e+004  ,-1.84567e+005  ,1.61285e+003
27115  ,8.08595e+006  ,4.46309e+004  ,1.62494e+006  ,-4.46789e+005  ,-2.20192e+005  ,1.39838e+004
27116  ,8.11422e+006  ,8.02587e+004  ,1.61134e+006  ,-4.43413e+005  ,-2.21421e+005  ,9.67287e+003
27117  ,8.21873e+006  ,1.34886e+004  ,1.64431e+006  ,-4.73669e+005  ,-2.26046e+005  ,1.24103e+004
27118  ,-1.94769e+005  ,-5.23399e+004  ,-8.90499e+004  ,-3.61744e+003  ,-1.95963e+005  ,7.56335e+003
27119  ,-1.85280e+005  ,-5.49002e+004  ,-7.55929e+004  ,-2.66427e+003  ,-2.09556e+005  ,-2.07464e+003
27120  ,-2.36650e+005  ,1.76590e+004  ,-8.16450e+004  ,-4.00387e+004  ,-1.87104e+005  ,6.34827e+003
27121  ,-2.21771e+005  ,3.20222e+004  ,-5.64926e+004  ,-3.29213e+004  ,-2.00554e+005  ,2.84222e+003
27122  ,8.09413e+006  ,4.37326e+004  ,1.51711e+006  ,-4.46810e+005  ,-2.21050e+005  ,1.45209e+004
27123  ,8.12551e+006  ,7.82424e+004  ,1.50069e+006  ,-4.44957e+005  ,-2.19589e+005  ,9.19441e+003
27124  ,8.22571e+006  ,1.28764e+004  ,1.53353e+006  ,-4.73162e+005  ,-2.27583e+005  ,1.38823e+004
27125  ,-1.66616e+005  ,-4.68948e+004  ,-7.93488e+004  ,-4.68480e+003  ,-2.10975e+005  ,6.77917e+003
27126  ,-1.53131e+005  ,-4.90160e+004  ,-6.55308e+004  ,-3.95034e+003  ,-2.24876e+005  ,-3.21456e+003
27127  ,-2.07556e+005  ,2.15724e+004  ,-7.07470e+004  ,-4.11125e+004  ,-2.01463e+005  ,6.14181e+003
27128  ,-1.95359e+005  ,2.35004e+004  ,-4.93528e+004  ,-3.34449e+004  ,-2.15327e+005  ,4.29152e+003
27129  ,8.10968e+006  ,4.28620e+004  ,1.40122e+006  ,-4.47272e+005  ,-2.15645e+005  ,1.44609e+004
27130  ,8.14454e+006  ,7.60116e+004  ,1.38175e+006  ,-4.47137e+005  ,-2.10612e+005  ,8.05553e+003
27131  ,8.24005e+006  ,1.18673e+004  ,1.41401e+006  ,-4.73409e+005  ,-2.23507e+005  ,1.55570e+004
27132  ,-1.29390e+005  ,-3.99052e+004  ,-6.82855e+004  ,-6.02053e+003  ,-2.24315e+005  ,5.72050e+003
27133  ,-1.10872e+005  ,-4.04005e+004  ,-5.44791e+004  ,-5.67143e+003  ,-2.38918e+005  ,-3.09711e+003
27134  ,-1.70416e+005  ,2.67365e+004  ,-5.80203e+004  ,-4.23671e+004  ,-2.14132e+005  ,6.06858e+003
27135  ,-1.62231e+005  ,9.20482e+003  ,-4.64013e+004  ,-3.44488e+004  ,-2.28436e+005  ,7.92781e+003
27136  ,8.13274e+006  ,4.19036e+004  ,1.27756e+006  ,-4.48087e+005  ,-2.02202e+005  ,1.39221e+004
27137  ,8.17260e+006  ,7.35786e+004  ,1.25937e+006  ,-4.50921e+005  ,-1.93507e+005  ,7.60081e+003
27138  ,8.26201e+006  ,1.02592e+004  ,1.28578e+006  ,-4.74029e+005  ,-2.11253e+005  ,1.79016e+004
27139  ,-8.25284e+004  ,-3.39836e+004  ,-5.86981e+004  ,-7.33661e+003  ,-2.36139e+005  ,3.83533e+003
27140  ,-5.63996e+004  ,-3.22289e+004  ,-4.32623e+004  ,-6.70728e+003  ,-2.50081e+005  ,-5.58079e+003
27141  ,-1.24064e+005  ,2.97870e+004  ,-4.88532e+004  ,-4.47318e+004  ,-2.24972e+005  ,6.22913e+003
27142  ,-1.14145e+005  ,7.67899e+002  ,-4.06240e+004  ,-3.51776e+004  ,-2.38256e+005  ,8.41774e+003
27143  ,8.16701e+006  ,4.11405e+004  ,1.15509e+006  ,-4.50133e+005  ,-1.81317e+005  ,1.23355e+004
27144  ,8.21091e+006  ,7.21304e+004  ,1.13192e+006  ,-4.55304e+005  ,-1.68252e+005  ,4.61069e+003
27145  ,8.29851e+006  ,1.06164e+004  ,1.16139e+006  ,-4.75476e+005  ,-1.90705e+005  ,1.89696e+004
27146  ,-2.41071e+004  ,-2.52961e+004  ,-4.76735e+004  ,-6.88965e+003  ,-2.44510e+005  ,1.73552e+003
27147  ,9.90837e+003  ,-2.13457e+004  ,-3.22405e+004  ,-5.32216e+003  ,-2.58283e+005  ,-6.81615e+003
27148  ,-6.48473e+004  ,3.65254e+004  ,-3.58528e+004  ,-4.67410e+004  ,-2.32190e+005  ,5.39755e+003
27149  ,-5.62569e+004  ,-1.18161e+004  ,-3.65589e+004  ,-3.89832e+004  ,-2.46119e+005  ,1.18045e+004
27150  ,8.20560e+006  ,3.94415e+004  ,1.01997e+006  ,-4.52146e+005  ,-1.50147e+005  ,1.00484e+004
27151  ,8.25312e+006  ,6.82695e+004  ,9.95889e+005  ,-4.62513e+005  ,-1.31428e+005  ,1.75545e+003
27152  ,8.33547e+006  ,6.58703e+003  ,1.01989e+006  ,-4.77602e+005  ,-1.58988e+005  ,2.02758e+004
27153  ,4.96224e+004  ,-1.77243e+004  ,-3.62648e+004  ,-5.28711e+003  ,-2.49345e+005  ,7.81602e+002
27154  ,9.39771e+004  ,-1.25763e+004  ,-2.17448e+004  ,-4.58925e+003  ,-2.61814e+005  ,-9.72741e+003
27155  ,8.76094e+003  ,4.63846e+004  ,-2.27095e+004  ,-4.99626e+004  ,-2.37002e+005  ,7.70580e+003
27156  ,1.56072e+004  ,-2.81002e+004  ,-3.33644e+004  ,-4.28668e+004  ,-2.50393e+005  ,1.08724e+004
27157  ,8.25597e+006  ,3.66341e+004  ,8.86393e+005  ,-4.55659e+005  ,-1.07051e+005  ,6.86755e+003
27158  ,8.30398e+006  ,6.58354e+004  ,8.57449e+005  ,-4.76702e+005  ,-8.19926e+004  ,-3.74034e+003
27159  ,8.38861e+006  ,6.94751e+003  ,8.83665e+005  ,-4.80915e+005  ,-1.17914e+005  ,2.19282e+004
27160  ,1.38146e+005  ,-1.42430e+004  ,-2.64591e+004  ,3.85352e+003  ,-2.48561e+005  ,2.35314e+003
27161  ,1.98331e+005  ,-7.63464e+003  ,-5.81772e+003  ,1.79249e+003  ,-2.58636e+005  ,-5.80662e+003
27162  ,9.05061e+004  ,6.42777e+004  ,-9.78196e+003  ,-5.21264e+004  ,-2.37911e+005  ,1.33373e+004
27163  ,7.68303e+004  ,-4.64098e+004  ,-4.00565e+004  ,-5.46804e+004  ,-2.42377e+005  ,5.54649e+003
27164  ,8.30177e+006  ,3.00577e+004  ,7.42151e+005  ,-4.59576e+005  ,-4.92394e+004  ,3.13688e+003
27165  ,8.35398e+006  ,7.28481e+004  ,7.20741e+005  ,-5.00254e+005  ,-1.85045e+004  ,-4.70267e+003
27166  ,8.43679e+006  ,1.89853e+003  ,7.33832e+005  ,-4.81880e+005  ,-6.15341e+004  ,2.27867e+004
27167  ,2.27654e+005  ,-4.98491e+004  ,-2.96621e+004  ,2.04825e+004  ,-2.46143e+005  ,1.13900e+004
27168  ,2.88215e+005  ,-1.00049e+005  ,-3.36353e+004  ,8.85146e+003  ,-2.55242e+005  ,-8.94874e+003
27169  ,1.37179e+005  ,7.67569e+004  ,-8.70902e+003  ,-4.12664e+004  ,-2.24668e+005  ,7.72308e+003
27170  ,1.71360e+005  ,9.89493e+004  ,4.97473e+003  ,-7.13359e+004  ,-2.34189e+005  ,1.23535e+004
27171  ,8.36396e+006  ,3.04595e+004  ,6.31103e+005  ,-4.69486e+005  ,1.82190e+004  ,3.38616e+003
27172  ,8.45086e+006  ,1.04025e+005  ,6.18557e+005  ,-5.04146e+005  ,5.84567e+004  ,-1.80494e+004
27173  ,8.42468e+006  ,-3.87531e+004  ,5.79498e+005  ,-4.56038e+005  ,4.56787e+003  ,8.83868e+003
27174  ,3.88296e+005  ,-4.94569e+004  ,-2.35798e+004  ,-2.30828e+003  ,-2.18566e+005  ,-6.09618e+003
27175  ,4.64783e+005  ,-5.69835e+004  ,-2.80747e+004  ,2.89248e+003  ,-2.34123e+005  ,-2.09061e+004
27176  ,2.98159e+005  ,9.55113e+004  ,2.03891e+004  ,-5.66016e+004  ,-2.09038e+005  ,-2.17275e+004
27177  ,3.53997e+005  ,3.22603e+004  ,3.33543e+003  ,-8.13062e+004  ,-2.22585e+005  ,-1.98727e+003
27178  ,4.43330e+005  ,-2.30886e+004  ,-4.62321e+003  ,-1.00905e+005  ,-2.17707e+005  ,3.25695e+004
27179  ,3.74394e+005  ,3.41626e+004  ,2.56947e+004  ,-3.03346e+004  ,-2.00387e+005  ,-7.08355e+002
27180  ,8.49626e+006  ,4.05537e+004  ,4.68225e+005  ,-4.86138e+005  ,1.19254e+005  ,-1.00345e+004
27181  ,8.53663e+006  ,8.88644e+004  ,4.34472e+005  ,-4.77216e+005  ,1.60386e+005  ,-3.52069e+004
27182  ,8.59145e+006  ,5.39124e+003  ,2.51261e+005  ,-4.70986e+005  ,2.28185e+005  ,4.78103e+004
27183  ,8.60283e+006  ,5.43088e+004  ,4.80417e+005  ,-4.85795e+005  ,1.14194e+005  ,-2.04427e+004
27184  ,6.16275e+005  ,-2.83743e+004  ,-3.72798e+004  ,-9.14742e+004  ,-1.87548e+005  ,-5.81445e+003
27185  ,6.78604e+005  ,1.34746e+005  ,4.82264e+004  ,-7.44607e+003  ,-1.69721e+005  ,3.38581e+004
27186  ,8.85481e+006  ,-1.28718e+004  ,2.33576e+005  ,-5.29483e+005  ,2.89658e+005  ,-2.89908e+004
27187  ,9.08024e+006  ,-7.83617e+003  ,3.29915e+005  ,-5.68833e+005  ,2.14386e+005  ,-3.67746e+004
27188  ,7.04754e+005  ,-7.70316e+004  ,-3.37579e+004  ,-8.28145e+004  ,-1.46025e+005  ,3.30207e+004
27189  ,8.30809e+005  ,-1.80011e+004  ,1.60219e+003  ,-1.31418e+005  ,-1.49407e+005  ,-2.52756e+004
27190  ,8.49716e+005  ,1.71199e+004  ,-2.35457e+004  ,-8.47722e+004  ,-1.28321e+005  ,4.89559e+003
27191  ,6.68618e+005  ,3.85016e+004  ,1.80202e+004  ,-2.28348e+004  ,-1.29779e+005  ,-1.44862e+004
27192  ,8.28192e+005  ,7.79609e+004  ,-1.02015e+003  ,-5.64404e+004  ,-1.22393e+005  ,-3.87068e+003
27193  ,8.95456e+006  ,1.75965e+005  ,3.09681e+005  ,-4.95414e+005  ,3.55086e+005  ,-4.03024e+004
27194  ,8.96338e+006  ,1.28053e+005  ,1.94166e+005  ,-5.38634e+005  ,3.99995e+005  ,-4.63310e+004
27195  ,9.24689e+006  ,-9.52096e+004  ,2.38584e+005  ,-5.46099e+005  ,3.65200e+005  ,2.04184e+004
27196  ,8.66987e+005  ,2.68096e+004  ,-6.60065e+003  ,-4.14984e+004  ,-8.98388e+004  ,4.72827e+004
27197  ,9.16794e+005  ,-9.08581e+004  ,-8.20189e+003  ,-6.50129e+004  ,-8.13968e+004  ,1.34825e+003
27198  ,9.29184e+005  ,4.24572e+004  ,2.55400e+004  ,-7.41582e+004  ,-7.59715e+004  ,3.85390e+003
27199  ,8.97446e+006  ,-5.67205e+004  ,1.12960e+005  ,-4.64458e+005  ,5.30005e+005  ,3.49908e+003
27200  ,9.16923e+006  ,1.35581e+005  ,1.62660e+005  ,-5.14568e+005  ,6.15942e+005  ,-5.67063e+004
27201  ,9.28984e+006  ,-1.31231e+004  ,9.44047e+004  ,-5.24433e+005  ,5.00776e+005  ,2.30356e+003
27202  ,1.02681e+006  ,-7.72142e+003  ,1.48084e+004  ,-9.31233e+004  ,6.41604e+004  ,1.62979e+004
27203  ,1.01163e+006  ,7.22685e+004  ,3.86346e+004  ,-8.15361e+004  ,6.15899e+004  ,4.04233e+003
27204  ,9.65630e+006  ,8.93564e+003  ,1.32419e+005  ,-5.31832e+005  ,-5.76081e+005  ,3.72258e+004
27205  ,7.73559e+005  ,-1.74961e+004  ,-5.40098e+004  ,-1.06580e+004  ,1.53731e+005  ,-5.44928e+003
27206  ,6.81583e+005  ,-1.28657e+005  ,-7.46254e+003  ,-1.81030e+004  ,1.48374e+005  ,3.50012e+003
27207  ,8.78870e+005  ,5.65321e+004  ,1.74426e+004  ,-8.57697e+004  ,1.24522e+005  ,-3.59051e+003
27208  ,6.73992e+005  ,-9.35052e+004  ,-3.02368e+004  ,-8.37463e+004  ,1.33608e+005  ,-1.51958e+003
27209  ,9.54439e+006  ,3.87420e+004  ,1.75687e+005  ,-4.91476e+005  ,-4.77586e+005  ,-7.66923e+003
27210  ,9.30148e+006  ,-4.77830e+004  ,2.05223e+005  ,-5.61609e+005  ,-3.88297e+005  ,1.09434e+004
27211  ,9.77088e+006  ,3.48161e+004  ,1.58989e+005  ,-5.70359e+005  ,-4.69380e+005  ,4.14228e+004
27212  ,6.39757e+005  ,4.78780e+003  ,-2.48636e+004  ,-2.40810e+004  ,1.86308e+005  ,2.98566e+004
27213  ,6.46998e+005  ,1.22444e+005  ,2.34676e+004  ,-8.05397e+004  ,1.62206e+005  ,1.67264e+004
27214  ,5.02361e+005  ,6.20706e+003  ,-1.57279e+004  ,-8.87150e+004  ,1.77991e+005  ,-7.14050e+003
27215  ,9.21033e+006  ,4.22021e+004  ,1.98194e+005  ,-5.46462e+005  ,-3.34425e+005  ,1.44102e+004
27216  ,9.26968e+006  ,7.10530e+004  ,3.53019e+005  ,-5.08815e+005  ,-2.57226e+005  ,5.22352e+004
27217  ,9.14836e+006  ,-1.08719e+005  ,3.55560e+005  ,-4.32456e+005  ,-2.18584e+005  ,2.32239e+004
27218  ,9.44599e+006  ,5.51678e+004  ,2.27541e+005  ,-4.97590e+005  ,-3.21508e+005  ,3.06459e+004
27219  ,5.81311e+005  ,-8.66898e+003  ,7.63052e+003  ,-5.25195e+004  ,2.01682e+005  ,-3.76975e+004
27220  ,4.73455e+005  ,-4.59959e+004  ,-3.66109e+004  ,-7.90886e+004  ,2.05840e+005  ,1.13857e+004
27221  ,3.72701e+005  ,-3.64512e+004  ,-3.34799e+004  ,-1.39132e+004  ,2.17193e+005  ,-2.33168e+004
27222  ,5.21821e+005  ,1.46005e+005  ,4.33180e+004  ,1.10232e+004  ,2.06608e+005  ,-3.00281e+004
27223  ,3.86966e+005  ,6.91649e+004  ,1.51107e+004  ,-1.00853e+004  ,2.09462e+005  ,2.08993e+004
27224  ,2.93312e+005  ,7.08251e+004  ,-1.93018e+004  ,4.31807e+003  ,2.03208e+005  ,-3.14346e+004
27225  ,9.27662e+006  ,1.57506e+005  ,4.16524e+005  ,-5.52106e+005  ,-1.38935e+005  ,8.55628e+003
27226  ,9.43801e+006  ,7.04325e+004  ,3.97826e+005  ,-5.48510e+005  ,-1.84024e+005  ,-3.03752e+004
27227  ,4.09198e+005  ,9.39134e+004  ,3.98360e+004  ,-6.26520e+004  ,2.23429e+005  ,-8.19020e+003
27228  ,3.14065e+005  ,-1.14666e+004  ,1.96456e+004  ,-4.31530e+004  ,2.30610e+005  ,9.20106e+003
27229  ,2.04784e+005  ,-1.17035e+005  ,-9.44843e+004  ,-4.23919e+004  ,2.24529e+005  ,-1.46335e+004
27230  ,2.26628e+005  ,-5.44303e+004  ,-1.51567e+004  ,-5.02741e+003  ,2.27949e+005  ,-3.73547e+003
27231  ,1.79475e+005  ,-9.90570e+002  ,-4.96813e+004  ,1.17765e+004  ,2.21273e+005  ,-2.60729e+004
27232  ,9.11084e+006  ,1.15987e+005  ,5.36390e+005  ,-5.10316e+005  ,-9.05011e+004  ,9.51458e+003
27233  ,9.05083e+006  ,1.53813e+005  ,6.24625e+005  ,-5.27380e+005  ,-3.39699e+004  ,-1.92040e+004
27234  ,9.37051e+006  ,-2.34229e+004  ,5.42576e+005  ,-5.06233e+005  ,-5.45079e+004  ,3.31813e+004
27235  ,2.56520e+005  ,1.36282e+005  ,5.01244e+004  ,-5.85062e+004  ,2.43526e+005  ,1.33123e+004
27236  ,1.10197e+005  ,-6.66519e+004  ,-8.09839e+004  ,-4.32457e+004  ,2.31867e+005  ,-2.05982e+004
27237  ,1.16066e+005  ,-3.90604e+004  ,-2.65029e+004  ,-9.69939e+003  ,2.38118e+005  ,-3.56102e+003
27238  ,8.41723e+004  ,1.85147e+003  ,-5.16729e+004  ,3.10238e+003  ,2.29582e+005  ,-2.84431e+004
27239  ,8.91631e+006  ,9.08916e+003  ,6.27072e+005  ,-4.80842e+005  ,4.91518e+003  ,-1.24313e+004
27240  ,8.84668e+006  ,1.08598e+003  ,7.29631e+005  ,-5.19750e+005  ,4.54364e+004  ,-5.99312e+003
27241  ,9.20789e+006  ,2.93788e+004  ,6.71185e+005  ,-4.94038e+005  ,2.31299e+004  ,3.31737e+004
27242  ,1.52755e+005  ,1.26566e+005  ,3.04366e+004  ,-4.67457e+004  ,2.48104e+005  ,-1.15688e+003
27243  ,1.85850e+004  ,-2.58844e+004  ,-4.93934e+004  ,-9.74214e+003  ,2.29637e+005  ,8.21672e+003
27244  ,8.80212e+006  ,-7.24533e+003  ,7.86083e+005  ,-4.64758e+005  ,7.44425e+004  ,-1.16756e+004
27245  ,8.78954e+006  ,5.95769e+004  ,9.13096e+005  ,-4.90831e+005  ,9.48811e+004  ,-1.01686e+003
27246  ,9.09197e+006  ,2.71378e+004  ,8.36768e+005  ,-4.97036e+005  ,8.61710e+004  ,2.71751e+004
27247  ,4.35689e+004  ,-4.81107e+003  ,-2.78295e+004  ,-5.24325e+004  ,2.49627e+005  ,-2.02819e+003
27248  ,1.68581e+004  ,1.48144e+004  ,-4.22842e+004  ,-4.02652e+004  ,2.35091e+005  ,-8.64091e+003
27249  ,-8.36575e+003  ,2.70814e+002  ,-3.84510e+004  ,-3.43780e+003  ,2.33258e+005  ,-4.62997e+002
27250  ,-4.09711e+004  ,2.81186e+004  ,-4.49959e+004  ,-7.93294e+003  ,2.22955e+005  ,1.09954e+004
27251  ,8.66915e+006  ,-8.00937e+004  ,9.02862e+005  ,-4.75911e+005  ,1.21892e+005  ,-5.42711e+003
27252  ,8.76928e+006  ,2.16951e+005  ,1.06708e+006  ,-4.77511e+005  ,1.44918e+005  ,-1.98177e+004
27253  ,8.97669e+006  ,-9.70573e+004  ,9.60186e+005  ,-5.02162e+005  ,1.33972e+005  ,-1.20801e+004
27254  ,-4.40096e+004  ,-2.63222e+004  ,-5.02677e+004  ,-4.54317e+004  ,2.42123e+005  ,-4.14246e+003
27255  ,-5.34556e+004  ,3.50568e+003  ,-5.63679e+004  ,-3.77236e+004  ,2.27227e+005  ,-4.75914e+003
27256  ,-7.84636e+004  ,2.37627e+004  ,-3.91881e+004  ,-7.68806e+003  ,2.28924e+005  ,-7.76588e+002
27257  ,-1.04556e+005  ,3.82913e+004  ,-5.09476e+004  ,-4.74406e+003  ,2.16148e+005  ,9.67624e+003
27258  ,8.65133e+006  ,-7.59902e+003  ,1.08705e+006  ,-4.69407e+005  ,1.64303e+005  ,-9.61009e+003
27259  ,8.70997e+006  ,1.96136e+005  ,1.21132e+006  ,-4.75651e+005  ,1.81655e+005  ,-2.17589e+004
27260  ,8.89877e+006  ,-1.43818e+005  ,1.09447e+006  ,-4.93928e+005  ,1.74467e+005  ,-1.23513e+004
27261  ,-1.00707e+005  ,-2.12901e+004  ,-5.71564e+004  ,-4.37477e+004  ,2.31050e+005  ,-5.01897e+003
27262  ,-1.12038e+005  ,-7.31061e+003  ,-7.00986e+004  ,-3.61565e+004  ,2.16804e+005  ,-2.92156e+003
27263  ,-1.36647e+005  ,3.18747e+004  ,-4.68109e+004  ,-4.53937e+003  ,2.18795e+005  ,-2.92921e+003
27264  ,-1.55936e+005  ,4.65439e+004  ,-5.91926e+004  ,-1.78670e+003  ,2.06182e+005  ,8.35334e+003
27265  ,8.61045e+006  ,6.27284e+002  ,1.23574e+006  ,-4.67665e+005  ,1.95916e+005  ,-1.27532e+004
27266  ,8.65438e+006  ,1.60453e+005  ,1.33936e+006  ,-4.72885e+005  ,2.07485e+005  ,-2.14025e+004
27267  ,8.86170e+006  ,-1.26527e+005  ,1.24986e+006  ,-4.92796e+005  ,2.04759e+005  ,-1.11037e+004
27268  ,-1.44890e+005  ,-1.59395e+004  ,-6.36963e+004  ,-4.21869e+004  ,2.17638e+005  ,-5.59467e+003
27269  ,-1.59137e+005  ,-1.98562e+004  ,-8.42935e+004  ,-3.50979e+004  ,2.04101e+005  ,-2.28465e+003
27270  ,-1.81714e+005  ,4.03557e+004  ,-5.43187e+004  ,-2.36743e+003  ,2.06042e+005  ,-4.79156e+003
27271  ,-1.95223e+005  ,5.53906e+004  ,-6.73534e+004  ,4.87815e+001  ,1.94054e+005  ,5.92663e+003
27272  ,8.58001e+006  ,7.10580e+003  ,1.37761e+006  ,-4.66523e+005  ,2.16295e+005  ,-1.38702e+004
27273  ,8.61065e+006  ,1.26198e+005  ,1.46003e+006  ,-4.70450e+005  ,2.23582e+005  ,-2.13846e+004
27274  ,8.83765e+006  ,-1.09162e+005  ,1.40171e+006  ,-4.92018e+005  ,2.24698e+005  ,-1.10582e+004
